timestamp,temperatura_pr1,date (America/Sao_Paulo)
1763283556590,5.0,2025-11-16 05:59:16.590000-03:00
1763283496269,4.5,2025-11-16 05:58:16.269000-03:00
1763283435939,4.0,2025-11-16 05:57:15.939000-03:00
1763283375611,3.6,2025-11-16 05:56:15.611000-03:00
1763283315292,3.8,2025-11-16 05:55:15.292000-03:00
1763283254965,4.7,2025-11-16 05:54:14.965000-03:00
1763283194627,5.4,2025-11-16 05:53:14.627000-03:00
1763283134247,5.9,2025-11-16 05:52:14.247000-03:00
1763283073915,5.9,2025-11-16 05:51:13.915000-03:00
1763283013589,5.4,2025-11-16 05:50:13.589000-03:00
1763282953272,4.9,2025-11-16 05:49:13.272000-03:00
1763282892944,4.4,2025-11-16 05:48:12.944000-03:00
1763282832611,4.0,2025-11-16 05:47:12.611000-03:00
1763282772283,3.5,2025-11-16 05:46:12.283000-03:00
1763282711953,3.6,2025-11-16 05:45:11.953000-03:00
1763282651632,4.3,2025-11-16 05:44:11.632000-03:00
1763282591293,5.2,2025-11-16 05:43:11.293000-03:00
1763282530664,5.8,2025-11-16 05:42:10.664000-03:00
1763282470339,6.1,2025-11-16 05:41:10.339000-03:00
1763282410012,5.6,2025-11-16 05:40:10.012000-03:00
1763282349689,5.1,2025-11-16 05:39:09.689000-03:00
1763282289374,4.6,2025-11-16 05:38:09.374000-03:00
1763282229027,4.1,2025-11-16 05:37:09.027000-03:00
1763282168701,3.7,2025-11-16 05:36:08.701000-03:00
1763282108379,3.4,2025-11-16 05:35:08.379000-03:00
1763282048049,4.0,2025-11-16 05:34:08.049000-03:00
1763281987736,4.9,2025-11-16 05:33:07.736000-03:00
1763281927400,5.6,2025-11-16 05:32:07.400000-03:00
1763281867081,6.1,2025-11-16 05:31:07.081000-03:00
1763281806745,5.7,2025-11-16 05:30:06.745000-03:00
1763281746416,5.2,2025-11-16 05:29:06.416000-03:00
1763281686102,4.7,2025-11-16 05:28:06.102000-03:00
1763281625762,4.2,2025-11-16 05:27:05.762000-03:00
1763281565319,3.7,2025-11-16 05:26:05.319000-03:00
1763281504998,3.5,2025-11-16 05:25:04.998000-03:00
1763281444664,4.3,2025-11-16 05:24:04.664000-03:00
1763281384340,5.2,2025-11-16 05:23:04.340000-03:00
1763281324015,5.8,2025-11-16 05:22:04.015000-03:00
1763281263709,6.1,2025-11-16 05:21:03.709000-03:00
1763281203359,5.6,2025-11-16 05:20:03.359000-03:00
1763281143029,5.1,2025-11-16 05:19:03.029000-03:00
1763281082708,4.6,2025-11-16 05:18:02.708000-03:00
1763281022380,4.1,2025-11-16 05:17:02.380000-03:00
1763280962049,3.7,2025-11-16 05:16:02.049000-03:00
1763280901730,3.5,2025-11-16 05:15:01.730000-03:00
1763280841391,4.0,2025-11-16 05:14:01.391000-03:00
1763280781066,4.9,2025-11-16 05:13:01.066000-03:00
1763280720744,5.6,2025-11-16 05:12:00.744000-03:00
1763280660414,6.1,2025-11-16 05:11:00.414000-03:00
1763280599974,5.8,2025-11-16 05:09:59.974000-03:00
1763280539647,5.3,2025-11-16 05:08:59.647000-03:00
1763280479318,4.8,2025-11-16 05:07:59.318000-03:00
1763280418993,4.3,2025-11-16 05:06:58.993000-03:00
1763280358664,3.8,2025-11-16 05:05:58.664000-03:00
1763280298340,3.5,2025-11-16 05:04:58.340000-03:00
1763280238012,3.7,2025-11-16 05:03:58.012000-03:00
1763280177688,4.6,2025-11-16 05:02:57.688000-03:00
1763280117361,5.4,2025-11-16 05:01:57.361000-03:00
1763280057033,6.0,2025-11-16 05:00:57.033000-03:00
1763279996717,5.9,2025-11-16 04:59:56.717000-03:00
1763279936381,5.4,2025-11-16 04:58:56.381000-03:00
1763279876050,4.9,2025-11-16 04:57:56.050000-03:00
1763279815728,4.3,2025-11-16 04:56:55.728000-03:00
1763279755396,3.9,2025-11-16 04:55:55.396000-03:00
1763279695069,3.5,2025-11-16 04:54:55.069000-03:00
1763279630430,4.1,2025-11-16 04:53:50.430000-03:00
1763279570103,5.0,2025-11-16 04:52:50.103000-03:00
1763279509773,5.6,2025-11-16 04:51:49.773000-03:00
1763279449443,6.1,2025-11-16 04:50:49.443000-03:00
1763279389119,5.7,2025-11-16 04:49:49.119000-03:00
1763279328799,5.2,2025-11-16 04:48:48.799000-03:00
1763279268468,4.7,2025-11-16 04:47:48.468000-03:00
1763279207935,4.2,2025-11-16 04:46:47.935000-03:00
1763279147605,3.8,2025-11-16 04:45:47.605000-03:00
1763279087214,3.5,2025-11-16 04:44:47.214000-03:00
1763279026897,3.8,2025-11-16 04:43:46.897000-03:00
1763278966569,4.8,2025-11-16 04:42:46.569000-03:00
1763278906234,5.5,2025-11-16 04:41:46.234000-03:00
1763278845905,6.0,2025-11-16 04:40:45.905000-03:00
1763278785580,5.8,2025-11-16 04:39:45.580000-03:00
1763278725255,5.3,2025-11-16 04:38:45.255000-03:00
1763278664935,4.8,2025-11-16 04:37:44.935000-03:00
1763278604604,4.3,2025-11-16 04:36:44.604000-03:00
1763278544214,3.8,2025-11-16 04:35:44.214000-03:00
1763278483889,3.5,2025-11-16 04:34:43.889000-03:00
1763278423569,4.2,2025-11-16 04:33:43.569000-03:00
1763278363232,5.1,2025-11-16 04:32:43.232000-03:00
1763278302906,5.7,2025-11-16 04:31:42.906000-03:00
1763278242582,6.1,2025-11-16 04:30:42.582000-03:00
1763278182257,5.7,2025-11-16 04:29:42.257000-03:00
1763278121934,5.2,2025-11-16 04:28:41.934000-03:00
1763278061601,4.7,2025-11-16 04:27:41.601000-03:00
1763278001208,4.2,2025-11-16 04:26:41.208000-03:00
1763277940883,3.7,2025-11-16 04:25:40.883000-03:00
1763277880559,3.5,2025-11-16 04:24:40.559000-03:00
1763277820244,3.9,2025-11-16 04:23:40.244000-03:00
1763277759902,4.9,2025-11-16 04:22:39.902000-03:00
1763277699592,5.6,2025-11-16 04:21:39.592000-03:00
1763277639248,6.0,2025-11-16 04:20:39.248000-03:00
1763277578923,5.8,2025-11-16 04:19:38.923000-03:00
1763277518597,5.3,2025-11-16 04:18:38.597000-03:00
1763277458107,4.8,2025-11-16 04:17:38.107000-03:00
1763277397774,4.3,2025-11-16 04:16:37.774000-03:00
1763277337143,3.8,2025-11-16 04:15:37.143000-03:00
1763277276815,3.5,2025-11-16 04:14:36.815000-03:00
1763277216487,3.7,2025-11-16 04:13:36.487000-03:00
1763277156161,4.7,2025-11-16 04:12:36.161000-03:00
1763277095840,5.5,2025-11-16 04:11:35.840000-03:00
1763277034714,6.0,2025-11-16 04:10:34.714000-03:00
1763276974395,5.9,2025-11-16 04:09:34.395000-03:00
1763276914060,5.4,2025-11-16 04:08:34.060000-03:00
1763276853746,4.8,2025-11-16 04:07:33.746000-03:00
1763276793417,4.3,2025-11-16 04:06:33.417000-03:00
1763276733092,3.8,2025-11-16 04:05:33.092000-03:00
1763276672755,3.5,2025-11-16 04:04:32.755000-03:00
1763276612438,4.1,2025-11-16 04:03:32.438000-03:00
1763276551983,5.0,2025-11-16 04:02:31.983000-03:00
1763276491654,5.6,2025-11-16 04:01:31.654000-03:00
1763276431331,6.1,2025-11-16 04:00:31.331000-03:00
1763276371009,5.7,2025-11-16 03:59:31.009000-03:00
1763276310677,5.2,2025-11-16 03:58:30.677000-03:00
1763276250353,4.7,2025-11-16 03:57:30.353000-03:00
1763276190021,4.2,2025-11-16 03:56:30.021000-03:00
1763276129697,3.8,2025-11-16 03:55:29.697000-03:00
1763276069379,3.5,2025-11-16 03:54:29.379000-03:00
1763276009051,3.8,2025-11-16 03:53:29.051000-03:00
1763275948729,4.8,2025-11-16 03:52:28.729000-03:00
1763275888389,5.5,2025-11-16 03:51:28.389000-03:00
1763275828062,6.0,2025-11-16 03:50:28.062000-03:00
1763275767733,5.9,2025-11-16 03:49:27.733000-03:00
1763275707412,5.4,2025-11-16 03:48:27.412000-03:00
1763275647087,4.8,2025-11-16 03:47:27.087000-03:00
1763275586583,4.3,2025-11-16 03:46:26.583000-03:00
1763275526198,3.9,2025-11-16 03:45:26.198000-03:00
1763275465869,3.5,2025-11-16 03:44:25.869000-03:00
1763275405544,3.7,2025-11-16 03:43:25.544000-03:00
1763275345217,4.5,2025-11-16 03:42:25.217000-03:00
1763275284890,5.4,2025-11-16 03:41:24.890000-03:00
1763275224573,5.9,2025-11-16 03:40:24.573000-03:00
1763275164233,6.0,2025-11-16 03:39:24.233000-03:00
1763275103918,5.5,2025-11-16 03:38:23.918000-03:00
1763275043580,5.0,2025-11-16 03:37:23.580000-03:00
1763274983229,4.5,2025-11-16 03:36:23.229000-03:00
1763274922901,4.0,2025-11-16 03:35:22.901000-03:00
1763274862577,3.6,2025-11-16 03:34:22.577000-03:00
1763274802246,3.5,2025-11-16 03:33:22.246000-03:00
1763274741933,4.3,2025-11-16 03:32:21.933000-03:00
1763274681563,5.2,2025-11-16 03:31:21.563000-03:00
1763274621236,5.8,2025-11-16 03:30:21.236000-03:00
1763274560915,6.0,2025-11-16 03:29:20.915000-03:00
1763274500576,5.5,2025-11-16 03:28:20.576000-03:00
1763274440192,5.0,2025-11-16 03:27:20.192000-03:00
1763274379860,4.5,2025-11-16 03:26:19.860000-03:00
1763274319538,4.0,2025-11-16 03:25:19.538000-03:00
1763274259210,3.6,2025-11-16 03:24:19.210000-03:00
1763274198887,3.8,2025-11-16 03:23:18.887000-03:00
1763274138554,4.7,2025-11-16 03:22:18.554000-03:00
1763274078233,5.5,2025-11-16 03:21:18.233000-03:00
1763274017905,6.0,2025-11-16 03:20:17.905000-03:00
1763273957598,5.9,2025-11-16 03:19:17.598000-03:00
1763273897187,5.4,2025-11-16 03:18:17.187000-03:00
1763273836863,4.9,2025-11-16 03:17:16.863000-03:00
1763273776539,4.4,2025-11-16 03:16:16.539000-03:00
1763273716209,3.9,2025-11-16 03:15:16.209000-03:00
1763273655884,3.5,2025-11-16 03:14:15.884000-03:00
1763273595563,3.6,2025-11-16 03:13:15.563000-03:00
1763273535225,4.5,2025-11-16 03:12:15.225000-03:00
1763273474913,5.3,2025-11-16 03:11:14.913000-03:00
1763273414576,5.9,2025-11-16 03:10:14.576000-03:00
1763273354189,6.0,2025-11-16 03:09:14.189000-03:00
1763273293857,5.5,2025-11-16 03:08:13.857000-03:00
1763273233535,5.0,2025-11-16 03:07:13.535000-03:00
1763273173206,4.5,2025-11-16 03:06:13.206000-03:00
1763273112881,4.0,2025-11-16 03:05:12.881000-03:00
1763273052576,3.6,2025-11-16 03:04:12.576000-03:00
1763272992224,3.5,2025-11-16 03:03:12.224000-03:00
1763272931902,4.3,2025-11-16 03:02:11.902000-03:00
1763272871576,5.2,2025-11-16 03:01:11.576000-03:00
1763272811193,5.8,2025-11-16 03:00:11.193000-03:00
1763272750912,6.1,2025-11-16 02:59:10.912000-03:00
1763272690530,5.6,2025-11-16 02:58:10.530000-03:00
1763272630242,5.1,2025-11-16 02:57:10.242000-03:00
1763272569877,4.6,2025-11-16 02:56:09.877000-03:00
1763272509584,4.1,2025-11-16 02:55:09.584000-03:00
1763272449220,3.7,2025-11-16 02:54:09.220000-03:00
1763272388891,3.5,2025-11-16 02:53:08.891000-03:00
1763272328566,4.1,2025-11-16 02:52:08.566000-03:00
1763272268176,5.0,2025-11-16 02:51:08.176000-03:00
1763272207850,5.6,2025-11-16 02:50:07.850000-03:00
1763272147522,6.1,2025-11-16 02:49:07.522000-03:00
1763272087196,5.7,2025-11-16 02:48:07.196000-03:00
1763272026909,5.2,2025-11-16 02:47:06.909000-03:00
1763271966540,4.7,2025-11-16 02:46:06.540000-03:00
1763271906215,4.2,2025-11-16 02:45:06.215000-03:00
1763271845889,3.8,2025-11-16 02:44:05.889000-03:00
1763271785271,3.5,2025-11-16 02:43:05.271000-03:00
1763271724950,3.8,2025-11-16 02:42:04.950000-03:00
1763271664634,4.8,2025-11-16 02:41:04.634000-03:00
1763271604292,5.5,2025-11-16 02:40:04.292000-03:00
1763271543966,6.0,2025-11-16 02:39:03.966000-03:00
1763271483671,5.9,2025-11-16 02:38:03.671000-03:00
1763271423305,5.4,2025-11-16 02:37:03.305000-03:00
1763271362989,4.8,2025-11-16 02:36:02.989000-03:00
1763271302658,4.3,2025-11-16 02:35:02.658000-03:00
1763271242333,3.9,2025-11-16 02:34:02.333000-03:00
1763271182003,3.5,2025-11-16 02:33:02.003000-03:00
1763271121675,3.7,2025-11-16 02:32:01.675000-03:00
1763271062009,4.6,2025-11-16 02:31:02.009000-03:00
1763271001025,5.4,2025-11-16 02:30:01.025000-03:00
1763270940696,5.9,2025-11-16 02:29:00.696000-03:00
1763270880381,6.0,2025-11-16 02:28:00.381000-03:00
1763270819920,5.5,2025-11-16 02:26:59.920000-03:00
1763270759589,4.9,2025-11-16 02:25:59.589000-03:00
1763270699260,4.5,2025-11-16 02:24:59.260000-03:00
1763270638955,4.0,2025-11-16 02:23:58.955000-03:00
1763270578607,3.6,2025-11-16 02:22:58.607000-03:00
1763270518279,3.6,2025-11-16 02:21:58.279000-03:00
1763270457954,4.3,2025-11-16 02:20:57.954000-03:00
1763270397634,5.2,2025-11-16 02:19:57.634000-03:00
1763270337308,5.8,2025-11-16 02:18:57.308000-03:00
1763270276973,6.1,2025-11-16 02:17:56.973000-03:00
1763270216648,5.6,2025-11-16 02:16:56.648000-03:00
1763270156319,5.1,2025-11-16 02:15:56.319000-03:00
1763270095992,4.5,2025-11-16 02:14:55.992000-03:00
1763270035670,4.1,2025-11-16 02:13:55.670000-03:00
1763269975339,3.6,2025-11-16 02:12:55.339000-03:00
1763269915017,3.5,2025-11-16 02:11:55.017000-03:00
1763269850221,4.3,2025-11-16 02:10:50.221000-03:00
1763269789898,5.2,2025-11-16 02:09:49.898000-03:00
1763269729569,5.8,2025-11-16 02:08:49.569000-03:00
1763269669256,6.1,2025-11-16 02:07:49.256000-03:00
1763269608914,5.6,2025-11-16 02:06:48.914000-03:00
1763269548606,5.1,2025-11-16 02:05:48.606000-03:00
1763269487963,4.6,2025-11-16 02:04:47.963000-03:00
1763269427701,4.1,2025-11-16 02:03:47.701000-03:00
1763269367312,3.7,2025-11-16 02:02:47.312000-03:00
1763269306986,3.5,2025-11-16 02:01:46.986000-03:00
1763269246659,4.1,2025-11-16 02:00:46.659000-03:00
1763269186337,5.0,2025-11-16 01:59:46.337000-03:00
1763269126005,5.7,2025-11-16 01:58:46.005000-03:00
1763269065679,6.1,2025-11-16 01:57:45.679000-03:00
1763269005351,5.7,2025-11-16 01:56:45.351000-03:00
1763268945023,5.2,2025-11-16 01:55:45.023000-03:00
1763268884698,4.7,2025-11-16 01:54:44.698000-03:00
1763268824370,4.2,2025-11-16 01:53:44.370000-03:00
1763268764043,3.7,2025-11-16 01:52:44.043000-03:00
1763268703722,3.5,2025-11-16 01:51:43.722000-03:00
1763268643397,4.0,2025-11-16 01:50:43.397000-03:00
1763268583070,4.9,2025-11-16 01:49:43.070000-03:00
1763268522618,5.6,2025-11-16 01:48:42.618000-03:00
1763268462275,6.0,2025-11-16 01:47:42.275000-03:00
1763268401950,5.8,2025-11-16 01:46:41.950000-03:00
1763268341622,5.3,2025-11-16 01:45:41.622000-03:00
1763268281292,4.8,2025-11-16 01:44:41.292000-03:00
1763268220965,4.3,2025-11-16 01:43:40.965000-03:00
1763268160650,3.8,2025-11-16 01:42:40.650000-03:00
1763268100334,3.5,2025-11-16 01:41:40.334000-03:00
1763268039991,3.8,2025-11-16 01:40:39.991000-03:00
1763267979660,4.8,2025-11-16 01:39:39.660000-03:00
1763267919335,5.5,2025-11-16 01:38:39.335000-03:00
1763267859005,6.0,2025-11-16 01:37:39.005000-03:00
1763267798678,5.9,2025-11-16 01:36:38.678000-03:00
1763267738353,5.4,2025-11-16 01:35:38.353000-03:00
1763267678026,4.8,2025-11-16 01:34:38.026000-03:00
1763267617703,4.4,2025-11-16 01:33:37.703000-03:00
1763267557177,3.9,2025-11-16 01:32:37.177000-03:00
1763267496843,3.5,2025-11-16 01:31:36.843000-03:00
1763267436513,3.8,2025-11-16 01:30:36.513000-03:00
1763267376193,4.7,2025-11-16 01:29:36.193000-03:00
1763267315876,5.4,2025-11-16 01:28:35.876000-03:00
1763267255535,5.9,2025-11-16 01:27:35.535000-03:00
1763267195155,6.0,2025-11-16 01:26:35.155000-03:00
1763267134837,5.4,2025-11-16 01:25:34.837000-03:00
1763267074502,4.9,2025-11-16 01:24:34.502000-03:00
1763267014176,4.4,2025-11-16 01:23:34.176000-03:00
1763266953850,3.9,2025-11-16 01:22:33.850000-03:00
1763266893536,3.5,2025-11-16 01:21:33.536000-03:00
1763266833195,3.7,2025-11-16 01:20:33.195000-03:00
1763266772878,4.5,2025-11-16 01:19:32.878000-03:00
1763266712544,5.3,2025-11-16 01:18:32.544000-03:00
1763266652148,5.9,2025-11-16 01:17:32.148000-03:00
1763266591819,6.0,2025-11-16 01:16:31.819000-03:00
1763266531498,5.5,2025-11-16 01:15:31.498000-03:00
1763266471167,5.0,2025-11-16 01:14:31.167000-03:00
1763266410839,4.5,2025-11-16 01:13:30.839000-03:00
1763266350513,4.0,2025-11-16 01:12:30.513000-03:00
1763266290184,3.6,2025-11-16 01:11:30.184000-03:00
1763266229856,3.6,2025-11-16 01:10:29.856000-03:00
1763266169555,4.5,2025-11-16 01:09:29.555000-03:00
1763266109169,5.3,2025-11-16 01:08:29.169000-03:00
1763266048841,5.8,2025-11-16 01:07:28.841000-03:00
1763265988517,6.0,2025-11-16 01:06:28.517000-03:00
1763265928190,5.5,2025-11-16 01:05:28.190000-03:00
1763265867861,5.0,2025-11-16 01:04:27.861000-03:00
1763265807549,4.5,2025-11-16 01:03:27.549000-03:00
1763265747209,4.0,2025-11-16 01:02:27.209000-03:00
1763265686589,3.6,2025-11-16 01:01:26.589000-03:00
1763265626262,3.6,2025-11-16 01:00:26.262000-03:00
1763265565937,4.4,2025-11-16 00:59:25.937000-03:00
1763265505606,5.3,2025-11-16 00:58:25.606000-03:00
1763265445285,5.8,2025-11-16 00:57:25.285000-03:00
1763265384956,6.1,2025-11-16 00:56:24.956000-03:00
1763265324633,5.6,2025-11-16 00:55:24.633000-03:00
1763265264298,5.0,2025-11-16 00:54:24.298000-03:00
1763265203979,4.5,2025-11-16 00:53:23.979000-03:00
1763265143654,4.0,2025-11-16 00:52:23.654000-03:00
1763265083318,3.6,2025-11-16 00:51:23.318000-03:00
1763265022997,3.7,2025-11-16 00:50:22.997000-03:00
1763264962666,4.5,2025-11-16 00:49:22.666000-03:00
1763264902336,5.4,2025-11-16 00:48:22.336000-03:00
1763264842011,6.0,2025-11-16 00:47:22.011000-03:00
1763264781680,6.3,2025-11-16 00:46:21.680000-03:00
1763264721178,5.8,2025-11-16 00:45:21.178000-03:00
1763264660844,5.5,2025-11-16 00:44:20.844000-03:00
1763264600529,5.3,2025-11-16 00:43:20.529000-03:00
1763264540143,5.0,2025-11-16 00:42:20.143000-03:00
1763264479836,4.8,2025-11-16 00:41:19.836000-03:00
1763264419484,4.5,2025-11-16 00:40:19.484000-03:00
1763264359159,4.3,2025-11-16 00:39:19.159000-03:00
1763264298831,4.1,2025-11-16 00:38:18.831000-03:00
1763264238513,3.9,2025-11-16 00:37:18.513000-03:00
1763264178181,3.7,2025-11-16 00:36:18.181000-03:00
1763264117854,3.5,2025-11-16 00:35:17.854000-03:00
1763264057523,3.6,2025-11-16 00:34:17.523000-03:00
1763263997194,4.4,2025-11-16 00:33:17.194000-03:00
1763263936866,5.3,2025-11-16 00:32:16.866000-03:00
1763263876550,5.8,2025-11-16 00:31:16.550000-03:00
1763263815567,6.0,2025-11-16 00:30:15.567000-03:00
1763263755250,5.5,2025-11-16 00:29:15.250000-03:00
1763263694919,5.0,2025-11-16 00:28:14.919000-03:00
1763263634588,4.5,2025-11-16 00:27:14.588000-03:00
1763263574276,4.0,2025-11-16 00:26:14.276000-03:00
1763263513940,3.6,2025-11-16 00:25:13.940000-03:00
1763263453603,3.5,2025-11-16 00:24:13.603000-03:00
1763263393278,4.3,2025-11-16 00:23:13.278000-03:00
1763263332966,5.2,2025-11-16 00:22:12.966000-03:00
1763263272628,5.7,2025-11-16 00:21:12.628000-03:00
1763263212310,6.1,2025-11-16 00:20:12.310000-03:00
1763263151968,5.6,2025-11-16 00:19:11.968000-03:00
1763263091652,5.1,2025-11-16 00:18:11.652000-03:00
1763263031316,4.6,2025-11-16 00:17:11.316000-03:00
1763262970987,4.1,2025-11-16 00:16:10.987000-03:00
1763262910557,3.7,2025-11-16 00:15:10.557000-03:00
1763262850232,3.5,2025-11-16 00:14:10.232000-03:00
1763262789907,4.1,2025-11-16 00:13:09.907000-03:00
1763262729576,5.0,2025-11-16 00:12:09.576000-03:00
1763262669257,5.6,2025-11-16 00:11:09.257000-03:00
1763262608936,6.1,2025-11-16 00:10:08.936000-03:00
1763262548607,5.7,2025-11-16 00:09:08.607000-03:00
1763262488276,5.2,2025-11-16 00:08:08.276000-03:00
1763262427944,4.7,2025-11-16 00:07:07.944000-03:00
1763262367614,4.2,2025-11-16 00:06:07.614000-03:00
1763262307294,3.8,2025-11-16 00:05:07.294000-03:00
1763262246965,3.5,2025-11-16 00:04:06.965000-03:00
1763262186639,3.9,2025-11-16 00:03:06.639000-03:00
1763262126307,4.8,2025-11-16 00:02:06.307000-03:00
1763262125508,5.6,2025-11-16 00:02:05.508000-03:00
1763262005651,6.0,2025-11-16 00:00:05.651000-03:00
